id,dateAdded,dateUpdated,brand,primaryCategories,colors,name,prices.amountMax,prices.amountMin,prices.availability,prices.color,prices.currency,prices.offer,prices.size
123,2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Timberland PRO,Shoes,Brown,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,FALSE,Brown,USD,Online only,7.5
124,2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Pleaser,Shoes,Clear PVC/Multi/Fuchsia Chrome,Women's Pleaser Adore 1017RSF Ankle Boot,103.95,103.95,TRUE,Clear PVC/Multi/Fuchsia Chrome,USD,Online only,7
125,2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Pleaser,Shoes,Rainbow Multi Glitter/Neon White Synthetic,Women's Pleaser Adore 1018RBG Open Toe Bootie,83.95,83.95,TRUE,Rainbow Multi Glitter/Neon White Synthetic,USD,Online only,5
126,2019-05-01T03:13:03Z,2019-05-01T03:13:17Z,Timberland PRO,Shoes,Black,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,TRUE,Black,USD,Online only,7.5
127,2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Timberland PRO,Shoes,Black,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,TRUE,Black,USD,Online only,8.5
128,2019-05-01T03:09:31Z,2019-05-01T03:13:16Z,Pleaser,Shoes,Clear PVC/Multi/Fuchsia Chrome,Women's Pleaser Adore 1017RSF Ankle Boot,103.95,103.95,TRUE,Clear PVC/Multi/Fuchsia Chrome,USD,Online only,8
129,2019-05-01T03:09:31Z,2019-05-01T03:13:16Z,Pleaser,Shoes,Clear PVC-Black/Black,women's pleaser adore 1017rsft ankle boot,98.95,98.95,FALSE,Clear PVC-Black/Black,USD,Online only,9
130,2019-05-01T03:09:37Z,2019-05-01T03:13:16Z,Genuine Grip,Shoes,White Leather,Women's Genuine Grip Footwear Slip-Resistant Athletic,50,50,TRUE,White Leather,USD,Online only,8
131,2019-05-01T03:09:31Z,2019-05-01T03:13:16Z,Pleaser,Shoes,Clear PVC-Black Rhinestones/Dark Pewter Chrome,Women's Pleaser Adore 1017RSF Ankle Boot,103.95,103.95,TRUE,Clear PVC-Black Rhinestones/Dark Pewter Chrome,USD,Online only,10
132,2019-05-01T03:09:36Z,2019-05-01T03:13:15Z,Steve Madden,Shoes,Taupe,Steve Madden Women's Sophia Suede Taupe Leather Pump - 11M,21.99,21.99,TRUE,Taupe,USD,Online only: 71% off,11M
133,2019-05-01T03:09:37Z,2019-05-01T03:13:15Z,Steve Madden,Shoes,Black,Steve Madden Women's Saturn Black Leather Pump - 9M,21.99,21.99,TRUE,Black,USD,Online only: 83% off,9M
134,2019-05-01T03:09:36Z,2019-05-01T03:13:15Z,Steve Madden,Shoes,Tan,Steve Madden Women's Shanna Nubuck Grey Leather Pump - 10M,21.99,21.99,TRUE,Tan,USD,Online only: 73% off,10M
135,2019-05-01T03:09:37Z,2019-05-01T03:13:15Z,Genuine Grip,Shoes,Black Leather,Women's Genuine Grip Footwear Slip-Resistant Athletic,42.3,42.3,FALSE,Black Leather,USD,Online only: 27% off,8
136,2019-05-01T03:09:39Z,2019-05-01T03:13:11Z,Genuine Grip,Shoes,Black Soft Full Grain Leather,Genuine Grip Women's Black Casual Oxford Shoe,52.2,52.2,TRUE,Black Soft Full Grain Leather,USD,Online only: 24% off,10
137,2019-05-01T03:09:39Z,2019-05-01T03:13:11Z,Forever Link,Shoes,Khaki Green,"Symbol37 by Forever Link, Lightweight Daddy Chunky Sneaker - Women's Fashioned Paneled Flats",27.98,27.98,TRUE,Khaki Green,USD,Online only,US 7
138,2019-05-01T03:11:15Z,2019-05-01T03:13:11Z,Style Co.,Shoes,Black,Style Co Qwinn Round Toe Synthetic Ankle Boot,25,25,FALSE,Black,USD,Online only: 58% off,5
139,2019-05-01T03:09:39Z,2019-05-01T03:13:11Z,Forever Link,Shoes,Black Leopard,"Symbol37 by Forever Link, Lightweight Daddy Chunky Sneaker - Women's Fashioned Paneled Flats",27.98,27.98,TRUE,Black Leopard,USD,Online only,US 8.5
140,2019-05-01T03:09:39Z,2019-05-01T03:13:10Z,Soda,Shoes,Black,"Sunkist by Soda, Lightweight Sculpted Platform Block High Heel Sandal, Slipper Mule",30,30,TRUE,Black,USD,Online only,US 8
141,2019-05-01T03:09:38Z,2019-05-01T03:13:10Z,PleaserUSA,Shoes,Black Patent,"SWING-105, 5 1/2'' Platform Ankle Boot",89.95,89.95,TRUE,Black Patent,USD,Online only,11
142,2019-05-01T03:09:38Z,2019-05-01T03:13:10Z,Soda,Shoes,Black,"Sunkist by Soda, Lightweight Sculpted Platform Block High Heel Sandal, Slipper Mule",30,30,TRUE,Black,USD,Online only,US 7
143,2019-05-01T03:09:38Z,2019-05-01T03:13:10Z,Stuart Weitzman,Shoes,Black,Stuart Weitzman Nudist June Women's Sandals Flip Flops,300,300,TRUE,Black,USD,Online only: 20% off,7.5 M
144,2019-05-01T03:09:39Z,2019-05-01T03:13:10Z,PleaserUSA,Shoes,Black Patent,"SWING-105, 5 1/2'' Platform Ankle Boot",89.94,89.94,TRUE,Black Patent,USD,Online only,8
145,2019-05-01T03:09:37Z,2019-05-01T03:13:09Z,PleaserUSA,Shoes,Black Vegan Leather,"SWING-105, 5 1/2'' Platform Ankle Boot",71.96,71.96,TRUE,Black Vegan Leather,USD,Online only,8
146,2019-05-01T03:09:37Z,2019-05-01T03:13:09Z,PleaserUSA,Shoes,Black Vegan Leather,"SWING-105, 5 1/2'' Platform Ankle Boot",89.95,89.95,TRUE,Black Vegan Leather,USD,Online only,9
147,2019-05-01T03:09:37Z,2019-05-01T03:13:09Z,Stuart Weitzman,Shoes,Blush Tripoli,Stuart Weitzman Womens Leather Flats Loafers,258.7,258.7,FALSE,Blush Tripoli,USD,Online only,7.5 Medium BM
148,2019-05-01T03:09:37Z,2019-05-01T03:13:09Z,Forever Link,Shoes,Black Leopard,"Symbol37 by Forever Link, Lightweight Daddy Chunky Sneaker - Women's Fashioned Paneled Flats",27.98,27.98,TRUE,Black Leopard,USD,Online only,US 6.5
149,2019-05-01T03:09:35Z,2019-05-01T03:13:00Z,Pleaser,Shoes,Hot Pink Crinkle Pat-Glitter,"FABULOUS-3035, 8 3/4'' Heel 8 1/4'' Thigh Boot",137.95,137.95,FALSE,Hot Pink Crinkle Pat-Glitter,USD,Online only,Size 10
150,2019-05-01T03:09:35Z,2019-05-01T03:13:00Z,Soda,Shoes,Black,Faux Suede Peep Toe - Thigh High Zipper Closure Lace Up - Chunky High Heel Over The Knee Boot 9,41,41,FALSE,Black,USD,Online only,9 BM US
151,2019-05-01T03:12:44Z,2019-05-01T03:12:44Z,FILA,Shoes,BLACK,"Women's Fila, Workshift Memory foam wide work Shoes",39.99,39.99,FALSE,BLACK,USD,Online only: 33% off,6 W
152,2019-05-01T03:12:44Z,2019-05-01T03:12:44Z,FILA,Shoes,BLACK,"Women's Fila, Workshift Memory foam wide work Shoes",39.99,39.99,TRUE,BLACK,USD,Online only: 33% off,9 W
153,2019-05-01T03:10:13Z,2019-05-01T03:12:42Z,Steven by Steve Madden,Shoes,Pewter Multi,Steven By Steve Madden Womens Nc-Excit Round Toe Ankle Chelsea Boots,35.01,35.01,FALSE,Pewter Multi,USD,Online only: 65% off,9.5
154,2019-05-01T03:10:12Z,2019-05-01T03:12:41Z,Steve Madden,Shoes,Gold,Steve Madden Womens Delta Open Toe Casual Gladiator Sandals,41.71,41.71,FALSE,Gold,USD,Online only,7
155,2019-05-01T03:10:59Z,2019-05-01T03:12:41Z,Steven by Steve Madden,Shoes,Tan Suede,Steven By Steve Madden Womens Shams Open Toe Casual Gladiator Sandals,40.1,40.1,TRUE,Tan Suede,USD,Online only: 62% off,8.5
156,2019-05-01T03:10:11Z,2019-05-01T03:12:41Z,Steven by Steve Madden,Shoes,Black Suede,Steven By Steve Madden Womens Shams Open Toe Casual Gladiator Sandals,25.52,25.52,TRUE,Black Suede,USD,Online only: 83% off,8 M US
157,2019-05-01T03:10:12Z,2019-05-01T03:12:41Z,Steven by Steve Madden,Shoes,Black Suede,Steven By Steve Madden Womens Shams Open Toe Casual Gladiator Sandals,34.07,34.07,FALSE,Black Suede,USD,Online only: 66% off,9
158,2019-05-01T03:10:11Z,2019-05-01T03:12:40Z,Genuine Grip Footwear,Shoes,White Soft Full Grain Leather,Women's Genuine Grip Footwear Slip-Resistant Slip-on Casual,52.2,52.2,TRUE,White Soft Full Grain Leather,USD,Online only: 24% off,7
159,2019-05-01T03:10:11Z,2019-05-01T03:12:40Z,Steve Madden,Shoes,Beige,Steve Madden Womens Esther Closed Toe Loafers,55,55,FALSE,Beige,USD,Online only,9.5
160,2019-05-01T03:10:11Z,2019-05-01T03:12:40Z,Genuine Grip Footwear,Shoes,White Soft Full Grain Leather,Women's Genuine Grip Footwear Slip-Resistant Slip-on Casual,52.2,52.2,TRUE,White Soft Full Grain Leather,USD,Online only: 24% off,10
161,2019-05-01T03:10:11Z,2019-05-01T03:12:40Z,Steve Madden,Shoes,Black Leather,Steve Madden Womens Wayne Moto Combat Booties,53.69,53.69,TRUE,Black Leather,USD,Online only: 58% off,10 Medium BM
162,2019-05-01T03:10:11Z,2019-05-01T03:12:40Z,Steve Madden,Shoes,Black/Gold,Steve Madden Womens Goldie Booties,74.56,74.56,TRUE,Black/Gold,USD,Online only: 42% off,7.5
163,2019-05-01T03:10:01Z,2019-05-01T03:12:23Z,Skechers Work,Shoes,Navy/Charcoal,Women's Skechers Work D'Lites SR Pooler Alloy Toe Work Shoe,63.9,63.9,FALSE,Navy/Charcoal,USD,Online only: 24% off,8.5
164,2019-05-01T03:10:01Z,2019-05-01T03:12:23Z,Anthony Wang,Shoes,White,Anthony Wang Mid Calf Women's Combat Boots in White,29,29,TRUE,White,USD,Online only,7.5
165,2019-05-01T03:10:01Z,2019-05-01T03:12:23Z,Skechers Work,Shoes,White,Women's Skechers Work D'Lites SR Pooler Alloy Toe Work Shoe,145.67,145.67,TRUE,White,USD,Online only,5.5
166,2019-05-01T03:10:00Z,2019-05-01T03:12:22Z,ellie,Shoes,Purple,5 Inch High Heel Boots Velvet Ruffled Bootie Womens Sexy Shoes,42.59,42.59,FALSE,Purple,USD,Online only,8
167,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,Tretorn,Shoes,Inca Gold/White,Tretorn Women's Camden 3 Suede Lite Grey / White Ankle-High Fashion Sneaker - 4.5M,64,64,TRUE,Inca Gold/White,USD,Online only,5M
168,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,Anthony Wang,Shoes,Black,Anthony Wang Mid Calf Women's Combat Boots in White,29,29,FALSE,Black,USD,Online only,7
169,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,Tretorn,Shoes,Black / White,Tretorn Women's Camden 3 Suede Lite Grey / White Ankle-High Fashion Sneaker - 4.5M,44.37,44.37,TRUE,Black / White,USD,Online only: 45% off,5.5M
170,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,Tretorn,Shoes,Black / White,Tretorn Women's Camden 3 Suede Lite Grey / White Ankle-High Fashion Sneaker - 4.5M,64,64,TRUE,Black / White,USD,Online only: 20% off,6M
171,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,ellie,Shoes,Black,6 Inch Sexy Womens Knee Boots Curved Pattern Criss Cross Cut Out Boots,127.95,127.95,TRUE,Black,USD,Online only: 29% off,10
172,2019-05-01T03:09:59Z,2019-05-01T03:12:21Z,Skechers Work,Shoes,Gray,Women's Skechers Work D'Lites SR Pooler Alloy Toe Work Shoe,88.79,88.79,TRUE,Gray,USD,Online only,6.5
173,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,American Rag,Shoes,Black,American Rag Womens Savanah Open Toe Ankle Fashion Boots,47.26,47.26,TRUE,Black,USD,Online only: 32% off,9
174,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,Anthony Wang,Shoes,Black,Anthony Wang Mid Calf Women's Combat Boots in White,29,29,FALSE,Black,USD,Online only,6.5
175,2019-05-01T03:09:59Z,2019-05-01T03:12:21Z,Ariat,Shoes,Brown,Ariat A10009398 Womens Western Boot Knee High Pink - One Size,13.33,13.33,TRUE,Brown,USD,Online only,One Size
176,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,The Highest Heel,Shoes,Pewter Bottom Clear Up,"AMBER-821, 6'' Clear Uper With Pewter Electroplated Bottom",38.35,38.35,TRUE,Pewter Bottom Clear Up,USD,Online only: 26% off,Size 10
177,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,ellie,Shoes,Gold,6 Inch Sexy Womens Knee Boots Curved Pattern Criss Cross Cut Out Boots,127.95,127.95,TRUE,Gold,USD,Online only: 29% off,9
178,2019-05-01T03:10:10Z,2019-05-01T03:12:21Z,Tretorn,Shoes,Luxe Pink / White,Tretorn Women's Camden 3 Suede Lite Grey / White Ankle-High Fashion Sneaker - 4.5M,60.46,60.46,TRUE,Luxe Pink / White,USD,Online only: 24% off,10M
179,2019-05-01T03:09:33Z,2019-05-01T03:12:16Z,SoftWalk,Shoes,White,Women's SoftWalk Meredith Clog,140.66,140.66,FALSE,White,USD,Online only,7
180,2019-05-01T03:09:33Z,2019-05-01T03:12:16Z,Ros Hommerson,Shoes,White,women's ros hommerson joyce cap toe pump,173.35,173.35,TRUE,White,USD,Online only,7 S
181,2019-05-01T03:09:33Z,2019-05-01T03:12:16Z,SoftWalk,Shoes,White,Women's SoftWalk Meredith Clog,119.99,119.99,FALSE,White,USD,Online only,8
182,2019-05-01T03:09:33Z,2019-05-01T03:12:15Z,Pleaser,Shoes,Clear/Clear Ombre,Women's Pleaser Moon 708FLM Ankle Strap Sandal,59.95,59.95,TRUE,Clear/Clear Ombre,USD,Online only,9
183,2019-05-01T03:09:33Z,2019-05-01T03:12:15Z,Ros Hommerson,Shoes,White,women's ros hommerson joyce cap toe pump,159.48,159.48,TRUE,White,USD,Online only,10 N
184,2019-05-01T03:09:40Z,2019-05-01T03:12:14Z,Steve Madden,Shoes,Black,Steve Madden Women's Raelee Suede Black Ankle-High Pump - 5M,21.99,21.99,TRUE,Black,USD,Online only: 63% off,5M
185,2019-05-01T03:09:40Z,2019-05-01T03:12:14Z,Steve Madden,Shoes,Rose Gold,Steve Madden Women's Notice Rose Gold Ankle-High Leather Pump - 9M,18.99,18.99,FALSE,Rose Gold,USD,Online only: 75% off,10M
186,2019-05-01T03:09:40Z,2019-05-01T03:12:14Z,Steve Madden,Shoes,Rose Gold,Steve Madden Women's Notice Rose Gold Ankle-High Leather Pump - 9M,18.99,18.99,FALSE,Rose Gold,USD,Online only: 75% off,9M
187,2019-05-01T03:09:40Z,2019-05-01T03:12:14Z,Genuine Grip Footwear,Shoes,White EVA,Women's Genuine Grip Footwear Slip-Resistant Injection Clogs,33.3,33.3,TRUE,White EVA,USD,Online only,9
188,2019-05-01T03:12:11Z,2019-05-01T03:12:11Z,SoftWalk,Shoes,Dark Brown Suede,women's softwalk ramsey lace chukka bootie,124.95,124.95,FALSE,Dark Brown Suede,USD,Online only,9.5
189,2019-05-01T03:09:47Z,2019-05-01T03:12:01Z,Emeril Lagasse Footwear,Shoes,Black/White Canvas,Women's Canal Sneaker,44.95,44.95,FALSE,Black/White Canvas,USD,Online only: 31% off,9
190,2019-05-01T03:09:46Z,2019-05-01T03:12:01Z,OwnShoe,Shoes,Pewter,OwnShoe Womens Breathable Fashion Athletic Shoes Color Sneaker,28.99,28.99,TRUE,Pewter,USD,Online only,8
191,2019-05-01T03:09:47Z,2019-05-01T03:12:01Z,OwnShoe,Shoes,Pink,OwnShoe Waterproof Rain boots Rubber High Knee for Women Rainy Day,59.99,59.99,FALSE,Pink,USD,Online only,11
192,2019-05-01T03:09:47Z,2019-05-01T03:12:01Z,Okabashi,Shoes,Black/White,"Okabashi Women's Shoes, Marina Epic-Silver/White-M",33.92,33.92,FALSE,Black/White,USD,Online only,S
193,2019-05-01T03:09:46Z,2019-05-01T03:12:01Z,Okabashi,Shoes,Black/White,"Okabashi Women's Shoes, Marina Epic-Silver/White-M",49.32,49.32,TRUE,Black/White,USD,Online only,M
194,2019-05-01T03:09:47Z,2019-05-01T03:12:01Z,Emeril Lagasse Footwear,Shoes,Black Leather,Women's Canal Sneaker,49.95,49.95,TRUE,Black Leather,USD,Online only: 23% off,7.5
195,2019-05-01T03:09:44Z,2019-05-01T03:11:54Z,Genuine Grip Footwear,Shoes,White Leather,Genuine Grip Footwear Womens 1110 Athletic,45,45,TRUE,White Leather,USD,Online only: 26% off,8
196,2019-05-01T03:09:43Z,2019-05-01T03:11:54Z,Thalia Sodi,Shoes,Cognac,Thalia Sodi Womens Zuly Peep Toe Loafers,16.65,16.65,FALSE,Cognac,USD,Online only,8
197,2019-05-01T03:11:01Z,2019-05-01T03:11:54Z,Genuine Grip Footwear,Shoes,White Leather,Genuine Grip Footwear Womens 1110 Athletic,45,45,TRUE,White Leather,USD,Online only: 26% off,6
198,2019-05-01T03:09:43Z,2019-05-01T03:11:53Z,Forever Link,Shoes,White Leopard,"Symbol37 by Forever Link, Lightweight Daddy Chunky Sneaker - Women's Fashioned Paneled Flats",27.98,27.98,TRUE,White Leopard,USD,Online only,US 8.5
199,2019-05-01T03:09:42Z,2019-05-01T03:11:53Z,Tabitha Simmons,Shoes,Other,Tabitha Simmons Ginger Flesh Patent Shoes (37),545,545,FALSE,Other,USD,Online only,40
200,2019-05-01T03:10:19Z,2019-05-01T03:11:41Z,Steve Madden,Shoes,Silver Satin,Steve Madden Women's Wren Silver Satin Pump - 8M,21.99,21.99,TRUE,Silver Satin,USD,Online only: 82% off,9.5M
201,2019-05-01T03:10:18Z,2019-05-01T03:11:41Z,Genuine Grip,Shoes,Pewter,Women's Genuine Grip Footwear Slip-Resistant Slip-on Zipper,60,60,FALSE,Pewter,USD,Online only,7.5
202,2019-05-01T03:10:18Z,2019-05-01T03:11:41Z,Sugar,Shoes,Cognac Burnished Fabric,Sugar Womens Nectar Faux Suede Stacked Heel Booties,22.45,22.45,TRUE,Cognac Burnished Fabric,USD,Online only: 63% off,10 Medium BM
203,2019-05-01T03:10:18Z,2019-05-01T03:11:40Z,Steve Madden,Shoes,Floral,Steve Madden Womens Abby Ankle Booties,64.97,64.97,TRUE,Floral,USD,Online only,6.5 Medium BM
204,2019-05-01T03:10:18Z,2019-05-01T03:11:40Z,Genuine Grip,Shoes,Black,Women's Genuine Grip Footwear Slip-Resistant Slip-on Zipper,53.1,53.1,TRUE,Black,USD,Online only: 24% off,5.5
205,2019-05-01T03:09:59Z,2019-05-01T03:09:59Z,Skechers Work,Shoes,Navy/Charcoal,Women's Skechers Work D'Lites SR Pooler Alloy Toe Work Shoe,102.64,102.64,TRUE,Navy/Charcoal,USD,Online only: 13% off,7.5
206,2019-05-01T03:09:55Z,2019-05-01T03:09:55Z,Mozo,Shoes,Brown,"MOZO Women's Fresco Platform Wedge Buckle Shoe Heels, 2 Colors",74.99,74.99,TRUE,Brown,USD,Online only,6.5
207,2019-05-01T03:09:55Z,2019-05-01T03:09:55Z,SAS,Shoes,BONE,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,BONE,USD,Online only,7.5 WW
208,2019-05-01T03:09:55Z,2019-05-01T03:09:55Z,SAS,Shoes,BONE,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,BONE,USD,Online only,10.5 N
209,2019-05-01T03:09:55Z,2019-05-01T03:09:55Z,SAS,Shoes,WHITE,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,WHITE,USD,Online only,6.5 WW
210,2019-05-01T03:09:55Z,2019-05-01T03:09:55Z,Mozo,Shoes,Brown,"MOZO Women's Fresco Platform Wedge Buckle Shoe Heels, 2 Colors",74.99,74.99,TRUE,Brown,USD,Online only,8.5
211,2019-05-01T03:09:55Z,2019-05-01T03:09:55Z,Mozo,Shoes,Brown,"MOZO Women's Fresco Platform Wedge Buckle Shoe Heels, 2 Colors",74.99,74.99,TRUE,Brown,USD,Online only,9.5
212,2019-05-01T03:09:54Z,2019-05-01T03:09:54Z,SAS,Shoes,BONE,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,BONE,USD,Online only,10.5 W
213,2019-05-01T03:09:54Z,2019-05-01T03:09:54Z,Not Just a Pump,Shoes,Denim Blue,Ogden Women's Slip On Chunky High Heel Pointed Toe Pump Heels Shoes,24.99,24.99,TRUE,Denim Blue,USD,Online only,6.5
214,2019-05-01T03:09:40Z,2019-05-01T03:09:40Z,Qupidnbsp,Shoes,Black,Qupid Chester 120 Womens Shoes Studded Criss Cross Strappy Heel Black Suede,32.95,32.95,TRUE,Black,USD,Online only,7
215,2019-05-01T03:09:40Z,2019-05-01T03:09:40Z,Floral,Shoes,Gold,"FLORAL Eva Women's Wide Width Evening Dress Shoe for Wedding, Prom, Dinner BLACK 7",49.95,49.95,TRUE,Gold,USD,Online only,7
216,2019-05-01T03:09:35Z,2019-05-01T03:09:35Z,Faded Glory,Shoes,SAND,Faded Glory Sport Ballet Shoe,9,9,TRUE,SAND,USD,Was 16.82,7.5
217,2019-05-01T03:09:34Z,2019-05-01T03:09:34Z,Radnor,Shoes,Black,16 PVC Economy Lugged Outsole Steel Toe Boots,26.01,26.01,FALSE,Black,USD,Online only,7
218,2019-05-01T03:09:24Z,2019-05-01T03:09:24Z,Mark and Maddux,Shoes,Black,Mark and Maddux Pointed Toe Women's Loafer Pumps,50,50,TRUE,Black,USD,Online only,10
219,2019-05-01T03:05:50Z,2019-05-01T03:05:50Z,Pleaser,Shoes,Black Glitter/Black Glitter Synthetic,Women's Pleaser Flamingo 1018G Open Toe Bootie,95.95,95.95,TRUE,Black Glitter/Black Glitter Synthetic,USD,Online only,5
220,2019-05-01T03:05:49Z,2019-05-01T03:05:49Z,Trotters,Shoes,Grey Faux Suede/Faux Leather,"Trotters Women's Snowflake III Boot,Grey,6.5 N US",55.31,55.31,FALSE,Grey Faux Suede/Faux Leather,USD,Online only,6.5
221,2019-05-01T03:05:49Z,2019-05-01T03:05:49Z,pleaser,Shoes,Black Stretch Polyurethane/Black Matte,women's pleaser electra 3000z,61.95,61.95,FALSE,Black Stretch Polyurethane/Black Matte,USD,Online only,13
222,2019-05-01T03:05:48Z,2019-05-01T03:05:48Z,Pleaser,Shoes,Silver Glitter/Silver Glitter Synthetic,Women's Pleaser Flamingo 1018G Open Toe Bootie,95.95,95.95,TRUE,Silver Glitter/Silver Glitter Synthetic,USD,Online only,8
223,2019-05-01T03:05:48Z,2019-05-01T03:05:48Z,Trotters,Shoes,Grey Faux Suede/Faux Leather,"Trotters Women's Snowflake III Boot,Grey,6.5 N US",55.31,55.31,FALSE,Grey Faux Suede/Faux Leather,USD,Online only,6
224,2019-05-01T03:05:47Z,2019-05-01T03:05:47Z,Trotters,Shoes,White,"Trotters Women's Snowflake III Boot,Grey,6.5 N US",136.47,136.47,TRUE,White,USD,Online only,8 M
225,2019-05-01T03:05:46Z,2019-05-01T03:05:46Z,pleaser,Shoes,Black Stretch Pu and Black Matte,women's pleaser electra 3000z,61.95,61.95,FALSE,Black Stretch Pu and Black Matte,USD,Online only,16
226,2019-05-01T03:05:45Z,2019-05-01T03:05:45Z,Trotters,Shoes,Grey Faux Suede/Faux Leather,"Trotters Women's Snowflake III Boot,Grey,6.5 N US",55.31,55.31,FALSE,Grey Faux Suede/Faux Leather,USD,Online only,12
227,2019-05-01T03:05:44Z,2019-05-01T03:05:44Z,Ryka,Shoes,Navy/Pink Suede,Women's Ryka Luxury Mule,59.95,59.95,FALSE,Navy/Pink Suede,USD,Online only,6
228,2019-05-01T03:05:43Z,2019-05-01T03:05:43Z,Ryka,Shoes,Navy/Pink Suede,Women's Ryka Luxury Mule,59.95,59.95,FALSE,Navy/Pink Suede,USD,Online only,6.5
229,2019-05-01T03:05:41Z,2019-05-01T03:05:41Z,Trotters,Shoes,Black Patent,Women's Louise Pump,79.95,79.95,FALSE,Black Patent,USD,Online only: 27% off,6.5
230,2019-05-01T03:05:41Z,2019-05-01T03:05:41Z,Trotters,Shoes,Aqua Leather,Women's Liz Tumbled Flat,92.77,92.77,FALSE,Aqua Leather,USD,Online only,9.5
231,2019-05-01T03:05:39Z,2019-05-01T03:05:39Z,Ros Hommerson,Shoes,White,Women's Ros Hommerson Nadia Walking Shoe,172.2,172.2,TRUE,White,USD,Online only,6.5 W
232,2019-05-01T03:05:39Z,2019-05-01T03:05:39Z,Trotters,Shoes,White,Women's Trotters Mia Slide Wedge Sandal,168.65,168.65,TRUE,White,USD,Online only,9 M
233,2019-05-01T03:05:39Z,2019-05-01T03:05:39Z,Franco Sarto,Shoes,Sand,New Franco Sarto Womens 30712L1 Black Ankle Strap Sandals Size 8,182.47,182.47,TRUE,Sand,USD,Online only,7
234,2019-05-01T03:05:39Z,2019-05-01T03:05:39Z,Trotters,Shoes,Denim Leather,Women's Trotters Mia Slide Wedge Sandal,168.59,168.59,TRUE,Denim Leather,USD,Online only,9.5 M
235,2019-05-01T03:05:39Z,2019-05-01T03:05:39Z,LifeStride,Shoes,Black,Lifestride Women's Darcy Wedge Pump,57.28,57.28,TRUE,Black,USD,Online only,6.5M
236,2019-05-01T03:05:39Z,2019-05-01T03:05:39Z,Trotters,Shoes,White,Women's Trotters Mia Slide Wedge Sandal,16.8,16.8,TRUE,White,USD,Online only: 60% off,10
237,2019-05-01T03:05:38Z,2019-05-01T03:05:38Z,Trotters,Shoes,Denim Leather,Women's Trotters Mia Slide Wedge Sandal,71.49,71.49,TRUE,Denim Leather,USD,Online only,10
238,2019-05-01T03:05:38Z,2019-05-01T03:05:38Z,Ros Hommerson,Shoes,White,Women's Ros Hommerson Nadia Walking Shoe,157.64,157.64,TRUE,White,USD,Online only,6.5 M
239,2019-05-01T03:05:38Z,2019-05-01T03:05:38Z,Ros Hommerson,Shoes,White,women's ros hommerson whitney sandal,149.4,149.4,TRUE,White,USD,Online only,8.5 M
240,2019-05-01T03:05:38Z,2019-05-01T03:05:38Z,Ros Hommerson,Shoes,White,Women's Ros Hommerson Nadia Walking Shoe,158.42,158.42,TRUE,White,USD,Online only,9.5 M
241,2019-05-01T03:05:38Z,2019-05-01T03:05:38Z,Ros Hommerson,Shoes,White,women's ros hommerson joyce cap toe pump,159.48,159.48,TRUE,White,USD,Online only,8.5 S
242,2019-05-01T03:05:37Z,2019-05-01T03:05:37Z,Keds,Shoes,Pink,"Lauren Ralph Lauren Women's Abbot, Charcoal Grey, 8 B US",52.37,52.37,FALSE,Pink,USD,Online only,8.5 BM US
243,2019-05-01T03:05:37Z,2019-05-01T03:05:37Z,Ryka,Shoes,White,Women's Ryka Sky Walk Sneaker,89.33,89.33,TRUE,White,USD,Online only,5
244,2019-05-01T03:05:30Z,2019-05-01T03:05:30Z,Trotters,Shoes,Dark Grey Suede,Women's Louise Pump,59.99,59.99,TRUE,Dark Grey Suede,USD,Online only,7
245,2019-05-01T03:05:30Z,2019-05-01T03:05:30Z,Propet,Shoes,Black,Women's Propet SAPPHIRE Mary Janes BLUE 10 (2E),72,72,FALSE,Black,USD,Online only,7
