,DATEADDED,DATEUPDATED,NAME,BRAND,PRIMARYCATEGORIES,COLORS,PRICES.AMOUNTMAX,PRICES.AMOUNTMIN,PRICES.AVAILABILITY,PRICES.COLOR,PRICES.OFFER,PRICES.SIZE
8924,2016-10-05T16:43:31Z,2019-04-16T15:25:18Z,"610-SHANA, 6   CLEAR AND NEON WEDGE WIT",ELLIE SHOES,SHOES,"YELLOW,FUSCHIA",40.71,40.71,FALSE,YELLOW,ONLINE ONLY,SIZE 12
8925,2016-04-10T14:22:50Z,2019-04-16T15:17:09Z,BRINLEY CO. WOMEN S ROUND TOE COMFORT F,BRINLEY CO.,SHOES,"RED,CHESTNUT,BLACK,NUDE,GREY",32.99,32.99,TRUE,BLACK,ONLINE ONLY: 59% OFF,6
8926,2016-10-05T22:24:50Z,2019-04-16T15:01:07Z,ALFANI WOMEN S JEMAH CLOSED TOE BALLET,ALFANI,SHOES,BLACK/WHITE,33.99,33.99,FALSE,BLACK/WHITE,ONLINE ONLY: 43% OFF,7.5 STANDARD
8927,2017-01-27T01:31:30Z,2019-04-16T14:02:04Z,ANNA SALLY-5 WOMENS ADORABLE ALMOND TOE,P.AMZBRAND,SHOES,"TAUPE,TAUPE PU,CHESTNUT,BLACK,",32.94,32.94,TRUE,TAUPE,ONLINE ONLY,9 BM US
8928,2017-01-27T01:31:30Z,2019-04-16T14:02:04Z,ANNA SALLY-5 WOMENS ADORABLE ALMOND TOE,P.AMZBRAND,SHOES,"TAUPE,TAUPE PU,CHESTNUT,BLACK,",32.94,32.94,TRUE,CHESTNUT,ONLINE ONLY,6 BM US
8929,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,8.5
8930,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,8
8931,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,7.5
8932,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,10
8933,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,6
8934,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,9
8935,2017-01-27T01:31:32Z,2019-04-16T14:01:42Z,WOMENS LOW-WEDGE BUCKLE SLOUCH BOOT,BRINLEY CO.,SHOES,BROWN,38.99,38.99,TRUE,BROWN,ONLINE ONLY,7
8936,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,9.5
8937,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,8.5
8938,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,7
8939,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,10
8940,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,FALSE,BROWN,ONLINE ONLY: 58% OFF,11
8941,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,8
8942,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,7.5
8943,2017-01-23T05:30:29Z,2019-04-16T14:01:41Z,WOMEN S EXTRA WIDE CALF BUCKLE SLOUCH L,BRINLEY CO.,SHOES,BROWN,39.99,39.99,TRUE,BROWN,ONLINE ONLY: 58% OFF,9
8944,2016-10-28T01:40:49Z,2019-04-16T09:14:50Z,UGG WOMEN S ADIRONDACK BOOT II OTTER HI,UGG,SHOES,"BROWN,OTTER,BLACK,BLACKGREY",116.99,116.99,FALSE,OTTER,ONLINE ONLY,7M
8945,2016-04-02T01:59:13Z,2019-04-16T08:27:48Z,BEARPAW WOMEN S LOKI II SLIPPER,BEARPAW,SHOES,"BLACK II,BLACK,HICKORY",34.97,34.97,TRUE,BLACK II,ONLINE ONLY: 30% OFF,6
8946,2015-08-14T18:15:20Z,2019-04-16T07:15:31Z,SOFTWALK TOPEKA N/S ROUND TOE LEATHER S,SOFTWALK,SHOES,BLACK BURNISHED SOFT KID LEATH,86.36,86.36,FALSE,BLACK BURNISHED SOFT KID LEATH,ONLINE ONLY: 10% OFF,10
8947,2017-01-07T19:40:43Z,2019-04-16T07:14:56Z,WOMEN S CUDAS SHASTA,CUDAS,SHOES,"SILVER,PINK,BLUE,BEIGE,FUCHSIA",26.36,26.36,TRUE,PINK,ONLINE ONLY,9
8948,2017-01-09T20:12:03Z,2019-04-16T07:13:36Z,REEBOK WOMENS PRINCESS WIDE D,REEBOK,SHOES,"BLACK,WHITE WIDE",65.49,65.49,TRUE,BLACK,ONLINE ONLY,7.5 C/D US
8949,2016-11-11T09:27:07Z,2019-04-16T07:13:36Z,REEBOK WOMENS PRINCESS WIDE D,REEBOK,SHOES,BLACK,73.27,73.27,TRUE,BLACK,ONLINE ONLY,8 C/D US
8950,2016-11-11T09:27:07Z,2019-04-16T07:13:36Z,REEBOK WOMENS PRINCESS WIDE D,REEBOK,SHOES,BLACK,39.95,39.95,FALSE,BLACK,ONLINE ONLY,9 C/D US
8951,2016-10-05T22:24:27Z,2019-04-16T07:13:04Z,WOMEN S PROPET WASHABLE WALKER SNEAKERS,PROPET,SHOES,"WHITE,BEIGE,BLUE,BLACK,BONE  W",82.95,82.95,FALSE,BLUE,ONLINE ONLY,US 8
8952,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,8.5
8953,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",65.27,65.27,TRUE,WHITE,ONLINE ONLY,7.5
8954,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",71.95,71.95,TRUE,WHITE,ONLINE ONLY,WOMENFTS SHOE 10.5
8955,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BONE/WHITE,ONLINE ONLY,7
8956,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE/NAVY,ONLINE ONLY,7.5
8957,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE/WHITE,ONLINE ONLY,6
8958,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",94.47,94.47,TRUE,WHITE,ONLINE ONLY,6.5
8959,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,8 XX-WIDE
8960,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,10 4E
8961,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,9
8962,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,9 XX-WIDE
8963,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BEIGE,ONLINE ONLY,8.5 X-WIDE
8964,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,9.5 XX-WIDE
8965,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",64.79,64.79,FALSE,BONE/WHITE,ONLINE ONLY,7.5
8966,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,11 X-WIDE
8967,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,10
8968,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,7
8969,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,TRUE,MUSHROOM NUBUCK,ONLINE ONLY,6
8970,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,8.5
8971,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,7.5 XX-WIDE
8972,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,9.5 X-WIDE
8973,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",105.77,105.77,TRUE,BONE/WHITE,ONLINE ONLY,5
8974,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",69.27,69.27,TRUE,WHITE/WHITE,ONLINE ONLY,7
8975,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,8.5 X-WIDE
8976,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",63.52,63.52,FALSE,BONE/WHITE,ONLINE ONLY,8.5
8977,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLUE,ONLINE ONLY,9 X-WIDE
8978,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLUE,ONLINE ONLY,11 XX-WIDE
8979,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,TRUE,MUSHROOM NUBUCK,ONLINE ONLY,5.5
8980,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,7
8981,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",45.44,45.44,FALSE,BONE/WHITE,ONLINE ONLY,9.5
8982,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE/NAVY,ONLINE ONLY,5.5
8983,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BONE/WHITE,ONLINE ONLY,6
8984,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BONE/WHITE,ONLINE ONLY,10
8985,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,10
8986,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLUE,ONLINE ONLY,9.5 XX-WIDE
8987,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,8.5 XX-WIDE
8988,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BONE/WHITE,ONLINE ONLY,9 XX-WIDE
8989,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BLACK,ONLINE ONLY,7 XX-WIDE
8990,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,7.5 XX-WIDE
8991,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,7 X-WIDE
8992,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,TRUE,MUSHROOM NUBUCK,ONLINE ONLY,5
8993,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,6.5 X-WIDE
8994,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",65.27,65.27,TRUE,MUSHROOM NUBUCK,ONLINE ONLY,7.5
8995,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,7 B
8996,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BEIGE,ONLINE ONLY,11 X-WIDE
8997,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,6 XX-WIDE
8998,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,7 X-WIDE
8999,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",127.19,127.19,TRUE,BLACK,ONLINE ONLY,10
9000,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE/WHITE,ONLINE ONLY,11
9001,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,9
9002,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",71.95,71.95,FALSE,BONE/WHITE,ONLINE ONLY,7.5 X-WIDE
9003,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",73.27,73.27,TRUE,WHITE/NAVY,ONLINE ONLY,10.5
9004,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",64.79,64.79,FALSE,BONE/WHITE,ONLINE ONLY: 19% OFF,8.5
9005,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,7 XX-WIDE
9006,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE/NAVY,ONLINE ONLY,8
9007,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,8.5 XX-WIDE
9008,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,7.5
9009,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,MUSHROOM NUBUCK,ONLINE ONLY,6.5
9010,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,9.5 XX-WIDE
9011,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,6
9012,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BLACK,ONLINE ONLY,6
9013,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,5.5
9014,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BONE/WHITE,ONLINE ONLY,7.5
9015,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,10.5
9016,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,8.5
9017,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,7 XX-WIDE
9018,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,10.5 XX-WIDE
9019,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,11
9020,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,5
9021,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",65.27,65.27,TRUE,WHITE/NAVY,ONLINE ONLY,6
9022,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BEIGE,ONLINE ONLY,9.5
9023,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,FALSE,BONE/WHITE,ONLINE ONLY,9.5
9024,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,WHITE,ONLINE ONLY,11 XX-WIDE
9025,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",79.95,79.95,TRUE,BONE/WHITE,ONLINE ONLY,6
9026,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",71.95,71.95,TRUE,BLACK,ONLINE ONLY,5.5
9027,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,6.5 XX-WIDE
9028,2017-01-17T18:53:48Z,2019-04-16T07:10:23Z,PROPET WASH WEAR SLIP-ON - CASUAL - WOM,PROPET,SHOES,"DENIM BLUE NUBUCK,WHITENAVY,BL",82.95,82.95,TRUE,BLACK,ONLINE ONLY,11 XX-WIDE
