dateAdded,dateUpdated,brand,categories,primaryCategories,colors,ean / upc,name,prices.amountMax,prices.amountMin,prices.availability,prices.dateSeen,prices.offer,prices.size,sizes
2019-05-01T05:05:31Z,2019-05-01T05:13:36Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Suede/Crackle Lizard Print Leather,737000000000.00,Women's Aerosoles Times Square Tassel Loafer,47,47,FALSE,2019-05-01T03:00:47Z,Online only,8.5,8.5
2019-05-01T05:13:28Z,2019-05-01T05:13:28Z,Softwalk,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Brown Printed Python,887000000000.00,Softwalk Womens Hampshire Black Snake Flats Size 6.5,55.76,55.76,FALSE,"2019-04-20T12:02:43Z,2019-04-20T12:02:54Z,2019-04-20T12:02:11Z",Online only,9,9
2019-05-01T05:12:31Z,2019-05-01T05:12:31Z,Trotters,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Rubberized PU/Ballistic Nylon/Faux Fur,887000000000.00,women's trotters bowen tall waterproof boot,89.95,89.95,FALSE,2019-04-19T07:07:56Z,Online only,12,12
2019-05-01T05:12:07Z,2019-05-01T05:12:07Z,Easy Street,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Brown Tool Polyurethane/Gore,886000000000.00,Women's Easy Street Origin Clog,71.12,71.12,TRUE,2019-04-30T19:48:00.000Z,Online only,9.5 N,9.5 N
2019-05-01T05:11:53Z,2019-05-01T05:11:53Z,Breckelles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Brown,956000000000.00,Breckelles Heather-32 New Women PU Criss Cross Strap Chunky Heel Ankle Bootie,38.89,38.89,TRUE,2019-04-21T02:33:07Z,Online only,7.5,7.5
2019-05-01T05:11:52Z,2019-05-01T05:11:52Z,Breckelles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,956000000000.00,Breckelles Rita-62 New Women PU Open Toe Cutout Studs T Strap Flat Sandal Size,39.99,39.99,FALSE,2019-04-20T06:27:27Z,Online only,8,8
2019-05-01T05:11:38Z,2019-05-01T05:11:38Z,Trotters,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Lux Soft Leather,887000000000.00,women's trotters shannon ankle boot,86.28,86.28,TRUE,2019-04-19T07:07:23Z,Online only,9.5,9.5
2019-05-01T05:06:03Z,2019-05-01T05:11:19Z,SALE,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black/White Patent,885000000000.00,"*5 Pump W/ Contrast Piping Bow - Black/White Patent, 6",36.29,36.29,FALSE,2019-04-25T12:36:00.000Z,Online only,12,12
2019-05-01T05:11:17Z,2019-05-01T05:11:17Z,Steve Madden,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,824000000000.00,Steve Madden Women's Madelena Suede Black Pump - 9M,18.95,18.95,FALSE,2019-04-25T12:36:00.000Z,Online only: 79% off,6M,6M
2019-05-01T05:10:39Z,2019-05-01T05:10:39Z,Callisto,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,796000000000.00,Callisto Women's Advisor Camel Pump - 11M,22.99,22.99,TRUE,2019-04-25T12:36:00.000Z,Online only: 79% off,7.5M,7.5M
2019-05-01T05:10:34Z,2019-05-01T05:10:34Z,Callisto,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Camel,796000000000.00,Callisto Women's Advisor Camel Pump - 11M,46.34,46.34,TRUE,2019-04-25T12:36:00.000Z,Online only: 37% off,8,8
2019-05-01T05:09:31Z,2019-05-01T05:09:31Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,737000000000.00,women's aerosoles traveler slip-on,90.03,90.03,TRUE,2019-04-21T02:12:23Z,Online only,7,7
2019-05-01T05:09:28Z,2019-05-01T05:09:28Z,Breckelles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,956000000000.00,Breckelles AD94 Women Leatherette Designer Cut Out Round Toe Ankle Bootie,37.98,37.98,TRUE,2019-04-19T07:06:18Z,Online only,6,6
2019-05-01T05:09:24Z,2019-05-01T05:09:24Z,Mizuno,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BLACK-PINK 9013,890000000000.00,Wave Daichi 2 Womens - Mizuno,45,45,TRUE,2019-04-22T04:05:17Z,Online only: 65% off,6.5 B US,6.5 B US
2019-05-01T05:09:23Z,2019-05-01T05:09:23Z,Western Chief,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Florence Navy,607000000000.00,Western Chief Women's Plush Slip On Slipper,16.62,16.62,FALSE,2019-04-19T03:17:36Z,Online only: 12% off,8,8
2019-05-01T05:09:16Z,2019-05-01T05:09:16Z,Unique Bargains,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Blue,605000000000.00,Women Contrast Color PU Panel Mesh Training Shoes,34.29,34.29,TRUE,"2019-04-22T04:15:49Z,2019-04-22T04:17:27Z",Online only: 52% off,8.5,8.5
2019-05-01T05:09:16Z,2019-05-01T05:09:16Z,FitFlop,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Urban White,190000000000.00,Fitflop Womens F-Sporty II Lace Up Fringe Sneaker Shoes,89.99,89.99,TRUE,2019-04-26T14:39:00.000Z,Online only: 31% off,8.5 M US,8.5 M US
2019-05-01T05:08:57Z,2019-05-01T05:08:57Z,Easy Street,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,890000000000.00,Easy Street Womens Juno Faux Leather Ankle Boots,346.65,346.65,FALSE,2019-04-30T19:48:00.000Z,Online only,8 M,8 M
2019-05-01T05:08:57Z,2019-05-01T05:08:57Z,Skechers,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black / White,192000000000.00,Skechers Women's Mantra Ultra - Forte Navy / White Ankle-High Fashion Sneaker 7M,17.97,17.97,TRUE,"2019-04-24T03:15:06Z,2019-04-24T03:16:06Z",Online only: 74% off,6.5M,6.5M
2019-05-01T05:08:48Z,2019-05-01T05:08:48Z,David Tate,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Natural Satin,885000000000.00,David Tate Women's LACEY Natural Ballet Flats 11.5 M,89.93,89.93,FALSE,2019-04-20T12:03:48Z,Online only,4,4
2019-05-01T05:08:28Z,2019-05-01T05:08:28Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear/Smoke Synthetic,885000000000.00,Women's Pleaser Beau 608 Wedge Heel,81.63,81.63,TRUE,2019-04-19T03:26:17Z,Online only,5,5
2019-05-01T05:08:27Z,2019-05-01T05:08:27Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear/Smoke Synthetic,885000000000.00,Women's Pleaser Beau 608 Wedge Heel,59.95,59.95,TRUE,2019-04-19T03:26:17Z,Online only,6,6
2019-05-01T05:08:01Z,2019-05-01T05:08:01Z,Asics,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Silver / Pistachio / Pink Glow,888000000000.00,Asics Women's Gt-1000 4 Silver / Pistachio Pink Glow Ankle-High Mesh Running Shoe - 6M,100,100,FALSE,2019-04-22T04:16:56Z,Online only,10.5M,10.5M
2019-05-01T05:08:01Z,2019-05-01T05:08:01Z,Asics,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Mysterioso / Black / Aluminum,889000000000.00,Asics Women's Gel-Torrance Mysterioso / Black Aluminum Ankle-High Running Shoe - 10M,62.29,62.29,FALSE,2019-04-22T04:17:04Z,Online only,7.5M,7.5M
2019-05-01T05:07:55Z,2019-05-01T05:07:55Z,alpine swiss,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Patent,817000000000.00,Alpine Swiss Pierina Womens Ballet Flats Leather Lined Classic Slip On Shoes,11.99,11.99,FALSE,"2019-04-19T04:16:19Z,2019-04-19T04:18:16Z",Online only: 69% off,Size 9,Size 9
2019-05-01T05:07:16Z,2019-05-01T05:07:16Z,Aerosoles,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,White,737000000000.00,Aerosoles Women's Traveler Memory Foam Zip Flats,63.19,63.19,TRUE,2019-04-20T07:10:51Z,Online only: 20% off,US 8.5W,US 8.5W
2019-05-01T05:07:12Z,2019-05-01T05:07:12Z,Carlos,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,728000000000.00,women's carlos by carlos santana alexia knee high boot,233.25,233.25,TRUE,2019-04-27T13:02:00.000Z,Online only,7,7
2019-05-01T05:07:10Z,2019-05-01T05:07:10Z,Drew,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Combo,888000000000.00,Women's Drew Joy,127.96,127.96,TRUE,"2019-04-20T07:05:58Z,2019-04-20T07:05:46Z,2019-04-20T07:05:34Z,2019-04-20T07:05:19Z",Online only,10.5,10.5
2019-05-01T05:07:08Z,2019-05-01T05:07:08Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Blue,666000000000.00,City Classified Women's Curvy Round Closed Toe Ankle Strap Flat Sandal,21.99,21.99,TRUE,"2019-04-25T04:03:01Z,2019-04-25T04:02:38Z",Online only,7 BM US,7 BM US
2019-05-01T05:07:01Z,2019-05-01T05:07:01Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,709000000000.00,"FLORAL Gemma Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 7.5",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,7,7
2019-05-01T05:06:52Z,2019-05-01T05:06:52Z,Diba,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White Leather,884000000000.00,Women's Diba True Cuddle Bun Chelsea Boot,148.95,148.95,TRUE,2019-04-27T16:56:00.000Z,Online only,8.5,8.5
2019-05-01T05:06:51Z,2019-05-01T05:06:51Z,Diba True,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Chocolate Leather,884000000000.00,Women's Diba True Flying Solo Bootie,121.33,121.33,TRUE,2019-04-19T07:03:16Z,Online only,8.5,8.5
2019-05-01T05:06:07Z,2019-05-01T05:06:07Z,Unique Bargains,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Blue,694000000000.00,PYPE Women Contrast Sole Breathable Mesh Running Shoes,39.87,39.87,TRUE,"2019-04-22T04:16:52Z,2019-04-22T04:16:50Z,2019-04-22T04:16:59Z,2019-04-22T04:15:57Z,2019-04-22T04:16:02Z,2019-04-22T04:16:57Z,2019-04-22T04:17:25Z,2019-04-22T04:16:06Z",Online only: 50% off,9.5,9.5
2019-05-01T05:06:02Z,2019-05-01T05:06:02Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Silver Metallic Faux Leather,825000000000.00,Women's Aerosoles Silver Plush Gladiator Sandal,57.96,57.96,TRUE,2019-04-24T17:15:00.000Z,Online only,7.5,7.5
2019-05-01T05:06:01Z,2019-05-01T05:06:01Z,New Balance,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gg2,191000000000.00,New Balance Women's Wx811 Bm2 Ankle-High Running Shoe - 6.5W,47.15,47.15,TRUE,2019-04-22T04:15:51Z,Online only: 37% off,5.5M,5.5M
2019-05-01T05:06:01Z,2019-05-01T05:06:01Z,Franco Sarto,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gray,728000000000.00,New Franco Sarto Womens 30712L1 Black Ankle Strap Sandals Size 8,20.71,20.71,TRUE,2019-04-29T21:57:00.000Z,Online only: 44% off,8.5,8.5
2019-05-01T05:06:00Z,2019-05-01T05:06:00Z,New Balance,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Covert Green,191000000000.00,New Balance WRL420RB: 420 Classic Covert Green Womens Lifestyle Sneakers,30.04,30.04,FALSE,2019-04-24T03:14:43Z,Online only,6.5 BM US Women,6.5 BM US Women
2019-05-01T05:06:00Z,2019-05-01T05:06:00Z,New Balance,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Tp,192000000000.00,New Balance Womens Wrl24ta Revlite 24 Low Top Lace Up Running Sneaker,22.52,22.52,TRUE,"2019-04-19T08:06:23Z,2019-04-19T08:06:17Z",Online only: 65% off,5W,5W
2019-05-01T05:05:56Z,2019-05-01T05:05:56Z,Beacon Shoes,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Navy Stretch Fabric,759000000000.00,Women's Beacon Shoes Surprise Skimmer,49.95,49.95,TRUE,"2019-04-20T07:05:03Z,2019-04-20T07:05:47Z,2019-04-20T07:05:24Z,2019-04-20T07:05:08Z",Online only,9.5,9.5
2019-05-01T05:04:56Z,2019-05-01T05:04:56Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold,709000000000.00,FLORAL Teagan Women's Wide Width Block Heel Rhinestone Bow Slingback Pump BLACK 8.5,49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,7.5,7.5
2019-05-01T05:04:24Z,2019-05-01T05:04:24Z,Emeril Lagasse Footwear,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Leather,737000000000.00,Women's Canal Sneaker,49.95,49.95,TRUE,"2019-04-29T22:40:00.000Z,2019-04-29T22:38:00.000Z",Online only: 23% off,6,6
2019-05-01T05:04:19Z,2019-05-01T05:04:19Z,Diba,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Natural Leather,884000000000.00,Women's Diba True In Between Open Toe Bootie,116.45,116.45,TRUE,2019-04-19T07:03:13Z,Online only: 22% off,8,8
2019-05-01T05:03:11Z,2019-05-01T05:03:11Z,Dr. Scholl's Shoes,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Carmel,728000000000.00,Dr. Scholl's Womens Svetlana Faux Leather Pointed Toe D'Orsay,50.65,50.65,FALSE,2019-04-19T12:18:57Z,Online only,9.5 Medium BM,9.5 Medium BM
2019-05-01T05:02:38Z,2019-05-01T05:02:38Z,Callisto,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,796000000000.00,Callisto Women's Advisor Camel Pump - 11M,58.93,58.93,TRUE,2019-04-25T12:36:00.000Z,Online only: 20% off,9.5,9.5
2019-05-01T05:02:14Z,2019-05-01T05:02:14Z,City Classified,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Tan,725000000000.00,Decade Suede Tan chestnut Brown Small Short Heel City Classified Women Side Zipper Ankle Boots Booties Cutout,36.99,36.99,TRUE,"2019-04-19T07:09:40Z,2019-04-19T07:05:04Z",Online only,9,9
2019-05-01T05:02:13Z,2019-05-01T05:02:13Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,725000000000.00,Decade Suede Tan chestnut Brown Small Short Heel City Classified Women Side Zipper Ankle Boots Booties Cutout,36.99,36.99,TRUE,2019-04-19T07:05:04Z,Online only,8.5,8.5
2019-05-01T05:02:10Z,2019-05-01T05:02:10Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,709000000000.00,"FLORAL Chelsea Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 10",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,6,6
2019-05-01T05:02:01Z,2019-05-01T05:02:01Z,Bogs,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Grape Fleck,603000000000.00,Women's Whiteout Fleck Winter Boot,183.92,183.92,TRUE,2019-04-19T07:19:18Z,Online only,8,8
2019-05-01T05:01:55Z,2019-05-01T05:01:55Z,Fergalicious,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Polyurethane,737000000000.00,Women's Fergalicious Harding Ankle Bootie,69.95,69.95,TRUE,2019-04-27T17:03:00.000Z,Online only,10,10
2019-05-01T05:01:52Z,2019-05-01T05:01:52Z,Callisto,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,796000000000.00,Callisto Women's Advisor Camel Pump - 11M,22.99,22.99,TRUE,2019-04-25T12:36:00.000Z,Online only: 79% off,8M,8M
2019-05-01T05:01:50Z,2019-05-01T05:01:50Z,Trotters,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Suede,887000000000.00,"trotters women's luxury boot, tan/cognac, 8.5 m us",100.76,100.76,FALSE,2019-04-19T07:07:19Z,Online only,12,12
2019-05-01T05:01:50Z,2019-05-01T05:01:50Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold,709000000000.00,"FLORAL Gemma Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 7.5",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,7,7
2019-05-01T05:01:44Z,2019-05-01T05:01:44Z,New Balance,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,By,890000000000.00,New Balance Women's Wvngo By Ankle-High Running Shoe - 7.5W,61.48,61.48,FALSE,2019-04-22T04:15:53Z,Online only: 53% off,8W,8W
2019-05-01T05:01:34Z,2019-05-01T05:01:34Z,New Balance,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,889000000000.00,"New Balance Women's WW813 Walking Hook Loop Shoes, Black (color, 5.5 B(M) US)",122.6,122.6,TRUE,2019-04-24T03:15:14Z,Online only,7 C/D US,7 C/D US
2019-05-01T05:01:33Z,2019-05-01T05:01:33Z,Easy Street,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Cocoa Leather/Fabric,886000000000.00,"New Easy Street Womens Emma CocoaLeather/Fabric Fashion Shoes Size 6.5 (C,D,W)",16.23,16.23,FALSE,2019-04-30T19:48:00.000Z,Online only,6.5,6.5
2019-05-01T05:01:22Z,2019-05-01T05:01:22Z,Easy Spirit,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black/Patent,653000000000.00,Easy Spirit Womens Motion Leather Almond Toe Oxfords,57.59,57.59,TRUE,2019-04-19T06:09:11Z,Online only: 28% off,11,11
2019-05-01T05:01:11Z,2019-05-01T05:01:11Z,Call It Spring,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,802000000000.00,Call It Spring Womens Hailassi Booties Ankle Sock Boot,52,52,TRUE,2019-04-27T13:04:00.000Z,Online only,9 Medium BM,9 Medium BM
2019-05-01T05:01:06Z,2019-05-01T05:01:06Z,Trotters,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Suede,887000000000.00,trotters women's mindy black tumbled leather boot 10 n (aa),62.96,62.96,FALSE,2019-04-19T07:08:01Z,Online only: 52% off,12,12
2019-05-01T05:01:06Z,2019-05-01T05:01:06Z,Trotters,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Suede,887000000000.00,trotters women's mindy black tumbled leather boot 10 n (aa),20.74,20.74,TRUE,2019-04-19T07:08:01Z,Online only: 57% off,7.5,7.5
2019-05-01T05:00:41Z,2019-05-01T05:00:41Z,Charles by Charles David,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,637000000000.00,Women's Charles by Charles David Kitten Pump,49.95,49.95,TRUE,2019-04-25T12:36:00.000Z,Online only: 50% off,10 BM US Women,10 BM US Women
2019-05-01T03:41:38Z,2019-05-01T03:41:38Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Dark Blush,656000000000.00,City Classified Stylish-S Women's Zipper Ankle Booties,29.95,29.95,TRUE,2019-04-19T07:09:29Z,Online only,8,8
2019-05-01T03:15:48Z,2019-05-01T03:15:50Z,k-swiss,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,White,888759000000.00,women's k-swiss st329 cmf,62.79,62.79,FALSE,"2019-04-29T22:53:00.000Z,2019-05-01T03:15:50Z",Online only,7.5,7.5
2019-05-01T03:14:18Z,2019-05-01T03:14:18Z,City Classified,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Chestnut,656000000000.00,City Classified Decade-S Women's Perforated Ankle Booties,26.95,26.95,TRUE,2019-04-19T07:09:32Z,Online only,8.5,8.5
2019-05-01T03:14:15Z,2019-05-01T03:14:15Z,Tretorn,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Birch / White,191159000000.00,Tretorn Men's Camden 3 Suede Birch / White Ankle-High Fashion Sneaker - 8.5M,64,64,TRUE,2019-04-29T22:42:00.000Z,Online only,14M,14M
2019-05-01T03:09:35Z,2019-05-01T03:14:03Z,Pleaser,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Crinkle Patent,885000000000.00,"FABULOUS-3035, 8 3/4'' Heel 8 1/4'' Thigh Boot",137.95,137.95,TRUE,"2019-04-19T07:05:33Z,2019-04-19T06:59:48Z",Online only,Size 7,Size 7
2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Rainbow Multi Glitter/Black Matte Synthetic,885000000000.00,Women's Pleaser Adore 1018RBG Open Toe Bootie,83.95,83.95,TRUE,2019-04-19T07:00:47Z,Online only,6,6
2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Timberland PRO,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Brown,886544000000.00,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,FALSE,"2019-04-29T22:40:00.000Z,2019-04-29T22:38:00.000Z",Online only,6,6
2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Timberland PRO,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Brown,886544000000.00,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,FALSE,"2019-04-29T22:40:00.000Z,2019-04-29T22:38:00.000Z",Online only,7.5,7.5
2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Pleaser,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Clear PVC/Multi/Fuchsia Chrome,885000000000.00,Women's Pleaser Adore 1017RSF Ankle Boot,103.95,103.95,TRUE,"2019-04-19T07:00:46Z,2019-04-19T07:05:00Z",Online only,7,7
2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Rainbow Multi Glitter/Neon White Synthetic,885000000000.00,Women's Pleaser Adore 1018RBG Open Toe Bootie,83.95,83.95,TRUE,2019-04-19T07:00:47Z,Online only,5,5
2019-05-01T03:13:03Z,2019-05-01T03:13:17Z,Timberland PRO,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black,886544000000.00,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,TRUE,2019-04-29T22:40:00.000Z,Online only,7.5,7.5
2019-05-01T03:09:32Z,2019-05-01T03:13:17Z,Timberland PRO,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black,886544000000.00,Women's Timberland PRO Renova Professional Slip-On,109.95,109.95,TRUE,"2019-04-29T22:40:00.000Z,2019-04-29T22:38:00.000Z",Online only,8.5,8.5
2019-05-01T03:09:31Z,2019-05-01T03:13:16Z,Pleaser,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Clear PVC/Multi/Fuchsia Chrome,885000000000.00,Women's Pleaser Adore 1017RSF Ankle Boot,103.95,103.95,TRUE,"2019-04-19T07:00:46Z,2019-04-19T07:05:00Z",Online only,8,8
2019-05-01T03:09:31Z,2019-05-01T03:13:16Z,Pleaser,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Clear PVC-Black/Black,885000000000.00,women's pleaser adore 1017rsft ankle boot,98.95,98.95,FALSE,2019-04-19T07:05:39Z,Online only,9,9
2019-05-01T03:09:37Z,2019-05-01T03:13:16Z,Genuine Grip,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,White Leather,811863000000.00,Women's Genuine Grip Footwear Slip-Resistant Athletic,50,50,TRUE,"2019-04-29T22:39:00.000Z,2019-05-01T03:13:16Z,2019-04-29T22:38:00.000Z",Online only,8,8
2019-05-01T03:09:31Z,2019-05-01T03:13:16Z,Pleaser,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Clear PVC-Black Rhinestones/Dark Pewter Chrome,885000000000.00,Women's Pleaser Adore 1017RSF Ankle Boot,103.95,103.95,TRUE,"2019-04-19T07:00:46Z,2019-04-19T07:05:00Z",Online only,10,10
2019-05-01T03:09:36Z,2019-05-01T03:13:15Z,Steve Madden,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Taupe,662000000000.00,Steve Madden Women's Sophia Suede Taupe Leather Pump - 11M,21.99,21.99,TRUE,2019-04-19T06:20:22Z,Online only: 71% off,11M,11M
2019-05-01T03:09:37Z,2019-05-01T03:13:15Z,Steve Madden,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,662000000000.00,Steve Madden Women's Saturn Black Leather Pump - 9M,21.99,21.99,TRUE,2019-04-25T12:36:00.000Z,Online only: 83% off,9M,9M
2019-05-01T03:09:36Z,2019-05-01T03:13:15Z,Steve Madden,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,191000000000.00,Steve Madden Women's Shanna Nubuck Grey Leather Pump - 10M,21.99,21.99,TRUE,2019-04-19T06:20:27Z,Online only: 73% off,10M,10M
2019-05-01T03:09:37Z,2019-05-01T03:13:15Z,Genuine Grip,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Leather,811863000000.00,Women's Genuine Grip Footwear Slip-Resistant Athletic,42.3,42.3,FALSE,"2019-04-29T22:39:00.000Z,2019-05-01T03:13:15Z,2019-04-29T22:38:00.000Z",Online only: 27% off,8,8
2019-05-01T03:09:39Z,2019-05-01T03:13:11Z,Genuine Grip,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Soft Full Grain Leather,811863000000.00,Genuine Grip Women's Black Casual Oxford Shoe,52.2,52.2,TRUE,"2019-05-01T03:13:11Z,2019-04-29T22:39:00.000Z,2019-04-29T22:38:00.000Z",Online only: 24% off,10,10
2019-05-01T03:09:39Z,2019-05-01T03:13:11Z,Forever Link,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Khaki Green,791000000000.00,"Symbol37 by Forever Link, Lightweight Daddy Chunky Sneaker - Women's Fashioned Paneled Flats",27.98,27.98,TRUE,2019-04-24T03:16:20Z,Online only,US 7,US 7
2019-05-01T03:11:15Z,2019-05-01T03:13:11Z,Style Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,689000000000.00,Style Co Qwinn Round Toe Synthetic Ankle Boot,25,25,FALSE,2019-04-24T02:05:18Z,Online only: 58% off,5,5
2019-05-01T03:09:39Z,2019-05-01T03:13:11Z,Forever Link,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black Leopard,791000000000.00,"Symbol37 by Forever Link, Lightweight Daddy Chunky Sneaker - Women's Fashioned Paneled Flats",27.98,27.98,TRUE,"2019-04-24T03:20:23Z,2019-04-24T03:16:20Z",Online only,US 8.5,US 8.5
2019-05-01T03:09:39Z,2019-05-01T03:13:10Z,Soda,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Black,791000000000.00,"Sunkist by Soda, Lightweight Sculpted Platform Block High Heel Sandal, Slipper Mule",30,30,TRUE,2019-04-19T03:21:03Z,Online only,US 8,US 8
2019-05-01T03:09:38Z,2019-05-01T03:13:10Z,PleaserUSA,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Patent,885000000000.00,"SWING-105, 5 1/2'' Platform Ankle Boot",89.95,89.95,TRUE,2019-04-19T07:08:14Z,Online only,11,11
