cncode,yr,deflator,weight,age,hhsize,male,married,literate,yedu,urban,labor,haccount,hloan_rec,own_house,yhtot,d_labor1,d_labor2,d_labor3,d_age1,d_age2,d_age3,d_age4,yhtot_usd
ARM,1996,0.00238141,1,44,1,0,0,1,,1,2,0,0,0,58800,0,1,0,0,0,1,0,140.026886
ARM,1996,0.00238141,1,32,5,0,1,1,,1,3,0,0,1,2061960,0,0,1,0,1,0,0,4910.371094
ARM,1996,0.00238141,1,48,5,1,1,1,,1,1,0,0,0,232800,1,0,0,0,0,1,0,554.3921509
ARM,1996,0.00238141,1,42,5,0,1,1,,1,2,0,0,1,7200,0,1,0,0,0,1,0,17.14614868
ARM,1996,0.00238141,1,35,5,0,1,1,,0,1,0,0,1,417534,1,0,0,0,1,0,0,994.319458
ARM,1996,0.00238141,1,63,2,1,1,1,,0,3,0,0,1,65040,0,0,1,0,0,0,1,154.8868713
ARM,1996,0.00238141,1,48,5,0,0,1,,1,1,0,1,0,172800,1,0,0,0,0,1,0,411.5075684
ARM,1996,0.00238141,1,84,7,0,0,1,,0,3,0,0,1,3465600,0,0,1,0,0,0,1,8253.012695
ARM,1996,0.00238141,1,30,6,0,1,1,,1,1,0,0,1,292878.75,1,0,0,0,1,0,0,697.4642334
ARM,1996,0.00238141,1,42,5,1,1,1,,1,1,1,0,1,588000,1,0,0,0,0,1,0,1400.268799
ARM,1996,0.00238141,1,37,4,0,1,1,,0,3,0,0,0,26400,0,0,1,0,1,0,0,62.8692131
ARM,1996,0.00238141,1,2,3,1,,0,,0,3,0,0,,172800,0,0,1,1,0,0,0,411.5075684
ARM,1996,0.00238141,1,43,6,1,1,1,,0,1,0,0,1,970465.25,1,0,0,0,0,1,0,2311.075195
ARM,1996,0.00238141,1,50,5,0,0,1,,1,1,1,0,1,391005,1,0,0,0,0,1,0,931.1430054
ARM,1996,0.00238141,1,23,7,1,1,1,,1,1,0,0,1,406545,1,0,0,0,1,0,0,968.1501465
ARM,1996,0.00238141,1,48,5,1,1,1,,1,1,0,0,0,585600,1,0,0,0,0,1,0,1394.553467
ARM,1996,0.00238141,1,42,3,0,0,1,,1,1,0,0,1,166623,1,0,0,0,0,1,0,396.7976074
ARM,1996,0.00238141,1,29,3,0,1,1,,0,3,0,0,1,528720,0,0,1,0,1,0,0,1259.098877
ARM,1996,0.00238141,1,39,6,1,1,1,,1,1,1,0,1,1123200,1,0,0,0,1,0,0,2674.799072
ARM,1996,0.00238141,1,38,5,1,1,1,,1,1,0,0,0,228000,1,0,0,0,1,0,0,542.9613647
ARM,1996,0.00238141,1,24,6,1,0,1,,0,1,0,0,1,146400,1,0,0,0,1,0,0,348.6383667
ARM,1996,0.00238141,1,29,5,0,0,1,,0,1,0,0,1,319200,1,0,0,0,1,0,0,760.1459351
ARM,1996,0.00238141,1,16,5,1,0,1,,0,1,0,0,1,657600,1,0,0,1,0,0,0,1566.014893
ARM,1996,0.00238141,1,56,4,1,1,1,,0,2,0,0,1,154800,0,1,0,0,0,1,0,368.6421814
ARM,1996,0.00238141,1,54,5,1,1,1,,1,2,0,0,1,164400,0,1,0,0,0,1,0,391.5037231
ARM,1996,0.00238141,1,34,6,0,1,1,,0,1,0,0,1,36871.19922,1,0,0,0,1,0,0,87.80542755
ARM,1996,0.00238141,1,59,4,1,0,1,,1,3,0,0,1,261090,0,0,1,0,0,1,0,621.762207
ARM,1996,0.00238141,1,76,1,1,0,1,,1,3,0,0,1,36000,0,0,1,0,0,0,1,85.73074341
ARM,1996,0.00238141,1,68,5,0,1,1,,1,3,0,0,1,366000,0,0,1,0,0,0,1,871.5958862
ARM,1996,0.00238141,1,42,4,1,1,1,,1,2,0,0,1,0,0,1,0,0,0,1,0,0
ARM,1996,0.00238141,1,21,1,1,0,1,,0,1,0,0,1,1200000,1,0,0,0,1,0,0,2857.691406
ARM,1996,0.00238141,1,73,1,0,0,1,,1,3,0,0,1,214995,0,0,1,0,0,0,1,511.9911499
ARM,1996,0.00238141,1,36,5,0,1,1,,1,2,0,0,1,218333.25,0,1,0,0,1,0,0,519.9408569
ARM,1996,0.00238141,1,65,1,0,0,1,,0,3,0,0,1,178800,0,0,1,0,0,0,1,425.7960205
ARM,1996,0.00238141,1,26,4,0,1,1,,0,3,0,0,1,902400,0,0,1,0,1,0,0,2148.983887
ARM,1996,0.00238141,1,56,1,0,0,1,,0,3,0,0,1,321090,0,0,1,0,0,1,0,764.6467896
ARM,1996,0.00238141,1,42,4,1,1,1,,1,2,0,1,1,427200,0,1,0,0,0,1,0,1017.338135
ARM,1996,0.00238141,1,49,2,1,1,1,,0,1,0,0,0,102000,1,0,0,0,0,1,0,242.9037781
ARM,1996,0.00238141,1,48,3,0,0,1,,0,1,0,0,1,157440,1,0,0,0,0,1,0,374.9291077
ARM,1996,0.00238141,1,43,5,0,1,1,,1,1,0,0,1,252000,1,0,0,0,0,1,0,600.1151733
ARM,1996,0.00238141,1,42,6,1,1,1,,1,1,1,0,1,240000,1,0,0,0,0,1,0,571.538269
ARM,1996,0.00238141,1,76,1,0,0,1,,1,3,0,0,1,42600,0,0,1,0,0,0,1,101.4480438
ARM,1996,0.00238141,1,69,2,1,1,1,,1,3,0,0,1,68400,0,0,1,0,0,0,1,162.8884125
ARM,1996,0.00238141,1,49,2,0,0,1,,1,2,0,1,1,582180,0,1,0,0,0,1,0,1386.408936
ARM,1996,0.00238141,1,30,2,0,0,1,,0,1,0,0,1,0,1,0,0,0,1,0,0,0
ARM,1996,0.00238141,1,25,7,0,1,1,,0,3,0,0,1,944400,0,0,1,0,1,0,0,2249.003174
ARM,1996,0.00238141,1,67,1,0,0,1,,1,3,0,0,1,89520,0,0,1,0,0,0,1,213.1837769
ARM,1996,0.00238141,1,24,4,0,1,1,,0,1,0,0,0,158400,1,0,0,0,1,0,0,377.215271
ARM,1996,0.00238141,1,40,4,1,1,1,,1,1,0,0,1,487200,1,0,0,0,0,1,0,1160.222778
ARM,1996,0.00238141,1,49,5,1,1,1,,1,1,0,0,1,177600,1,0,0,0,0,1,0,422.938324
ARM,1996,0.00238141,1,82,2,0,0,1,,0,3,0,0,1,928290,0,0,1,0,0,0,1,2210.638672
ARM,1996,0.00238141,1,27,4,0,1,1,,0,3,0,0,1,262800,0,0,1,0,1,0,0,625.8344116
ARM,1996,0.00238141,1,23,2,0,0,1,,1,1,0,0,1,1355160,1,0,0,0,1,0,0,3227.190918
ARM,1996,0.00238141,1,37,4,1,1,1,,0,2,0,0,1,21600,0,1,0,0,1,0,0,51.43844604
ARM,1996,0.00238141,1,31,6,0,1,1,,1,3,0,0,1,579780,0,0,1,0,1,0,0,1380.693604
ARM,1996,0.00238141,1,63,3,1,1,1,,0,3,0,0,1,0,0,0,1,0,0,0,1,0
ARM,1996,0.00238141,1,40,4,1,0,1,,1,1,1,0,0,336000,1,0,0,0,0,1,0,800.1536255
ARM,1996,0.00238141,1,40,5,0,1,1,,1,3,0,0,1,676200,0,0,1,0,0,1,0,1610.309082
ARM,1996,0.00238141,1,50,3,1,1,1,,1,3,0,0,1,54000,0,0,1,0,0,1,0,128.5961151
ARM,1996,0.00238141,1,59,1,1,0,1,,0,2,0,0,0,843000,0,1,0,0,0,1,0,2007.528198
ARM,1996,0.00238141,1,28,6,0,1,1,,1,1,0,0,1,244800,1,0,0,0,1,0,0,582.9690552
ARM,1996,0.00238141,1,61,2,1,1,1,,0,3,0,0,1,483744,0,0,1,0,0,0,1,1151.992554
ARM,1996,0.00238141,1,56,5,1,1,1,,0,1,0,0,1,757380,1,0,0,0,0,1,0,1803.631958
ARM,1996,0.00238141,1,30,4,1,1,1,,0,1,0,0,1,297600,1,0,0,0,1,0,0,708.7074585
ARM,1996,0.00238141,1,72,6,1,1,1,,1,3,0,0,1,196800,0,0,1,0,0,0,1,468.6614075
ARM,1996,0.00238141,1,58,5,0,0,1,,1,1,0,0,1,728400,1,0,0,0,0,1,0,1734.618652
ARM,1996,0.00238141,1,64,2,1,1,1,,0,3,0,0,1,486000,0,0,1,0,0,0,1,1157.36499
ARM,1996,0.00238141,1,92,1,0,0,1,,0,3,0,0,1,3537960,0,0,1,0,0,0,1,8425.332031
ARM,1996,0.00238141,1,82,1,0,0,1,,0,3,0,0,1,504000,0,0,1,0,0,0,1,1200.230347
ARM,1996,0.00238141,1,23,4,0,1,1,,0,3,0,0,1,68712,0,0,1,0,1,0,0,163.6314087
ARM,1996,0.00238141,1,40,3,1,1,1,,1,2,0,0,0,235200,0,1,0,0,0,1,0,560.1075439
ARM,1996,0.00238141,1,34,4,0,1,1,,0,1,1,1,1,3566680,1,0,0,0,1,0,0,8493.725586
ARM,1996,0.00238141,1,36,5,0,1,1,,1,1,0,0,1,379054.5,1,0,0,0,1,0,0,902.684021
ARM,1996,0.00238141,1,69,1,0,0,1,,1,3,0,0,1,153600,0,0,1,0,0,0,1,365.7845154
ARM,1996,0.00238141,1,27,5,1,1,1,,1,1,0,0,1,123600,1,0,0,0,1,0,0,294.3422241
ARM,1996,0.00238141,1,58,2,0,1,1,,1,3,0,0,1,88800,0,0,1,0,0,1,0,211.469162
ARM,1996,0.00238141,1,45,8,1,1,1,,1,1,0,0,0,1763340,1,0,0,0,0,1,0,4199.234863
ARM,1996,0.00238141,1,76,3,0,0,1,,1,3,0,0,0,522180,0,0,1,0,0,0,1,1243.524414
ARM,1996,0.00238141,1,40,12,1,1,1,,1,1,0,0,1,293430,1,0,0,0,0,1,0,698.7769775
ARM,1996,0.00238141,1,70,4,0,0,1,,1,3,1,0,1,1123875,0,0,1,0,0,0,1,2676.406738
ARM,1996,0.00238141,1,73,6,0,0,1,,0,3,0,0,1,67200,0,0,1,0,0,0,1,160.0307159
ARM,1996,0.00238141,1,63,1,1,0,1,,1,3,0,0,0,338400,0,0,1,0,0,0,1,805.8689575
ARM,1996,0.00238141,1,69,5,0,0,1,,1,3,1,0,1,90000,0,0,1,0,0,0,1,214.3268585
ARM,1996,0.00238141,1,49,5,1,1,1,,1,3,0,0,1,624120,0,0,1,0,0,1,0,1486.285278
ARM,1996,0.00238141,1,66,1,0,0,1,,1,3,0,0,1,240396,0,0,1,0,0,0,1,572.4813232
ARM,1996,0.00238141,1,47,4,0,1,1,,1,1,0,0,1,38400,1,0,0,0,0,1,0,91.44612885
ARM,1996,0.00238141,1,55,3,1,1,1,,1,1,0,0,1,229200,1,0,0,0,0,1,0,545.8190918
ARM,1996,0.00238141,1,39,6,1,1,1,,0,1,0,0,1,144000,1,0,0,0,1,0,0,342.9229736
ARM,1996,0.00238141,1,52,2,1,1,1,,0,3,0,0,1,405600,0,0,1,0,0,1,0,965.8997192
ARM,1996,0.00238141,1,35,6,0,1,1,,1,1,0,0,1,634980,1,0,0,0,1,0,0,1512.147461
ARM,1996,0.00238141,1,42,5,1,1,1,,1,3,0,0,1,33600,0,0,1,0,0,1,0,80.01535797
ARM,1996,0.00238141,1,32,4,1,1,1,,1,1,1,0,1,236400,1,0,0,0,1,0,0,562.96521
ARM,1996,0.00238141,1,38,4,1,1,1,,0,1,0,0,1,1144605,1,0,0,0,1,0,0,2725.773193
ARM,1996,0.00238141,1,62,1,1,0,1,,0,1,0,0,1,159000,1,0,0,0,0,0,1,378.644104
ARM,1996,0.00238141,1,33,5,0,1,1,,0,3,0,0,1,1083600,0,0,1,0,1,0,0,2580.495361
ARM,1996,0.00238141,1,36,4,1,1,1,,0,1,1,0,1,2517960,1,0,0,0,1,0,0,5996.293945
ARM,1996,0.00238141,1,51,5,0,1,1,,0,1,0,0,1,603240,1,0,0,0,0,1,0,1436.561523
ARM,1996,0.00238141,1,33,4,0,1,1,,1,1,0,0,1,289200,1,0,0,0,1,0,0,688.7036133
ARM,1996,0.00238141,1,59,4,1,1,1,,1,1,0,0,1,458715,1,0,0,0,0,1,0,1092.388306
ARM,1996,0.00238141,1,43,5,1,1,1,,1,1,0,0,0,510000,1,0,0,0,0,1,0,1214.518799
ARM,1996,0.00238141,1,58,4,0,1,1,,0,1,0,0,1,987600,1,0,0,0,0,1,0,2351.880127
ARM,1996,0.00238141,1,36,3,0,0,1,,1,1,0,0,1,1088760,1,0,0,0,1,0,0,2592.783447
ARM,1996,0.00238141,1,46,3,0,0,1,,1,1,0,0,1,243600,1,0,0,0,0,1,0,580.1113892
ARM,1996,0.00238141,1,30,3,1,1,1,,1,1,0,0,1,194400,1,0,0,0,1,0,0,462.9460144
ARM,1996,0.00238141,1,50,4,1,1,1,,1,1,0,0,1,1134180,1,0,0,0,0,1,0,2700.947021
ARM,1996,0.00238141,1,40,5,1,1,1,,0,2,0,0,0,37200,0,1,0,0,0,1,0,88.58843231
ARM,1996,0.00238141,1,71,1,0,1,1,,0,3,0,0,1,0,0,0,1,0,0,0,1,0
ARM,1996,0.00238141,1,68,4,1,1,1,,1,3,0,0,1,67200,0,0,1,0,0,0,1,160.0307159
ARM,1996,0.00238141,1,35,6,1,1,1,,1,1,0,0,1,354000,1,0,0,0,1,0,0,843.0189819
ARM,1996,0.00238141,1,60,2,1,1,1,,0,1,0,0,1,59400,1,0,0,0,0,0,1,141.455719
ARM,1996,0.00238141,1,42,5,1,1,1,,0,1,0,0,1,907200,1,0,0,0,0,1,0,2160.414795
ARM,1996,0.00238141,1,34,4,1,1,1,,1,2,0,0,1,0,0,1,0,0,1,0,0,0
ARM,1996,0.00238141,1,24,4,0,1,1,,1,3,0,0,0,116412,0,0,1,0,1,0,0,277.2246399
ARM,1996,0.00238141,1,70,2,1,1,1,,0,3,0,0,1,1030200,0,0,1,0,0,0,1,2453.328125
ARM,1996,0.00238141,1,45,4,1,1,1,,1,1,0,0,1,1394400,1,0,0,0,0,1,0,3320.637451
ARM,1996,0.00238141,1,53,5,1,1,1,,1,1,0,1,1,1289160,1,0,0,0,0,1,0,3070.017822
ARM,1996,0.00238141,1,44,3,0,1,1,,0,3,0,0,1,979200,0,0,1,0,0,1,0,2331.876221
ARM,1996,0.00238141,1,44,4,0,1,1,,1,3,0,0,1,471780,0,0,1,0,0,1,0,1123.501343
ARM,1996,0.00238141,1,66,3,1,1,1,,0,3,0,0,1,105600,0,0,1,0,0,0,1,251.4768524
ARM,1996,0.00238141,1,58,1,1,0,1,,0,3,0,0,1,5409000,0,0,1,0,0,1,0,12881.04395
ARM,1996,0.00238141,1,50,3,1,1,1,,1,1,0,0,1,959385,1,0,0,0,0,1,0,2284.688477
ARM,1996,0.00238141,1,56,3,1,1,1,,1,2,0,0,0,10000,0,1,0,0,0,1,0,23.81409454
ARM,1996,0.00238141,1,68,1,0,0,1,,1,3,0,0,1,0,0,0,1,0,0,0,1,0
ARM,1996,0.00238141,1,70,7,0,0,1,,1,3,0,0,1,133818,0,0,1,0,0,0,1,318.6754456
ARM,1996,0.00238141,1,48,1,0,0,1,,1,2,0,0,1,180000,0,1,0,0,0,1,0,428.653717
ARM,1996,0.00238141,1,67,6,1,1,1,,0,1,0,0,1,338400,1,0,0,0,0,0,1,805.8689575
ARM,1996,0.00238141,1,64,1,1,0,1,,1,3,0,0,1,223200,0,0,1,0,0,0,1,531.5305786
ARM,1996,0.00238141,1,65,2,1,1,1,,0,3,0,0,1,102000,0,0,1,0,0,0,1,242.9037781
ARM,1996,0.00238141,1,67,9,1,1,1,,1,3,0,0,0,151863,0,0,1,0,0,0,1,361.6479797
ARM,1996,0.00238141,1,49,3,0,0,1,,0,1,0,0,1,87600,1,0,0,0,0,1,0,208.6114807
ARM,1996,0.00238141,1,65,2,1,1,1,,0,3,0,0,1,168800,0,0,1,0,0,0,1,401.9819336
ARM,1996,0.00238141,1,83,5,1,0,1,,1,3,0,0,1,91200,0,0,1,0,0,0,1,217.1845551
ARM,1996,0.00238141,1,40,2,0,1,1,,1,2,0,0,0,0,0,1,0,0,0,1,0,0
ARM,1996,0.00238141,1,55,2,0,1,1,,1,3,0,0,1,129400,0,0,1,0,0,1,0,308.1543884
ARM,1996,0.00238141,1,30,4,1,1,1,,0,1,0,0,1,850400,1,0,0,0,1,0,0,2025.150635
ARM,1996,0.00238141,1,66,2,1,1,1,,1,3,1,0,1,2807700,0,0,1,0,0,0,1,6686.283691
ARM,1996,0.00238141,1,60,6,1,1,1,,1,1,1,0,1,138000,1,0,0,0,0,0,1,328.6345215
ARM,1996,0.00238141,1,34,2,0,0,1,,1,1,0,0,0,296400,1,0,0,0,1,0,0,705.8497925
ARM,1996,0.00238141,1,46,4,1,1,1,,1,1,0,0,1,1170000,1,0,0,0,0,1,0,2786.249023
ARM,1996,0.00238141,1,50,2,0,1,1,,0,1,1,0,1,191400,1,0,0,0,0,1,0,455.8017883
ARM,1996,0.00238141,1,51,5,1,1,1,,1,1,0,0,1,414000,1,0,0,0,0,1,0,985.9035645
ARM,1996,0.00238141,1,52,6,1,1,1,,1,1,0,0,1,197418,1,0,0,0,0,1,0,470.1331177
ARM,1996,0.00238141,1,30,5,0,1,1,,1,2,0,0,1,178800,0,1,0,0,1,0,0,425.7960205
ARM,1996,0.00238141,1,63,3,0,0,1,,1,3,1,1,1,151515,0,0,1,0,0,0,1,360.8192749
ARM,1996,0.00238141,1,66,1,0,0,1,,1,3,1,0,1,21757.5,0,0,1,0,0,0,1,51.81351852
ARM,1996,0.00238141,1,32,4,1,1,1,,0,1,0,0,0,88800,1,0,0,0,1,0,0,211.469162
ARM,1996,0.00238141,1,62,3,1,1,1,,1,1,0,0,1,224436,1,0,0,0,0,0,1,534.473999
ARM,1996,0.00238141,1,29,4,1,1,1,,1,1,0,0,1,48000,1,0,0,0,1,0,0,114.3076553
ARM,1996,0.00238141,1,47,4,1,1,1,,1,1,0,0,1,1044360,1,0,0,0,0,1,0,2487.048828
ARM,1996,0.00238141,1,76,1,0,1,1,,1,3,0,0,1,527550,0,0,1,0,0,0,1,1256.312622
ARM,1996,0.00238141,1,4,4,1,,0,,1,3,0,0,1,35110.94922,0,0,1,1,0,0,0,83.61354828
ARM,1996,0.00238141,1,69,8,1,1,1,,0,1,0,0,1,336600,1,0,0,0,0,0,1,801.5824585
ARM,1996,0.00238141,1,60,3,1,0,1,,1,2,0,0,1,420000,0,1,0,0,0,0,1,1000.192017
ARM,1996,0.00238141,1,60,2,1,1,1,,0,3,0,0,1,230600,0,0,1,0,0,0,1,549.1530151
ARM,1996,0.00238141,1,35,4,1,1,1,,0,1,0,0,1,609600,1,0,0,0,1,0,0,1451.707275
ARM,1996,0.00238141,1,40,5,1,1,1,,1,1,0,0,1,120000,1,0,0,0,0,1,0,285.7691345
ARM,1996,0.00238141,1,53,2,1,1,1,,0,1,0,0,1,0,1,0,0,0,0,1,0,0
ARM,1996,0.00238141,1,40,2,0,0,1,,1,1,0,0,1,27600,1,0,0,0,0,1,0,65.72690582
ARM,1996,0.00238141,1,46,5,1,1,1,,0,2,0,0,1,696000,0,1,0,0,0,1,0,1657.46106
ARM,1996,0.00238141,1,42,4,1,1,1,,1,1,0,0,1,184000,1,0,0,0,0,1,0,438.1793518
ARM,1996,0.00238141,1,86,5,0,1,1,,1,3,0,0,1,1204905,0,0,1,0,0,0,1,2869.372314
ARM,1996,0.00238141,1,57,6,1,1,1,,1,2,0,0,1,207030,0,1,0,0,0,1,0,493.0232239
ARM,1996,0.00238141,1,63,3,0,0,1,,1,3,0,0,1,265600,0,0,1,0,0,0,1,632.5023804
ARM,1996,0.00238141,1,78,4,1,0,1,,1,3,0,0,0,138000,0,0,1,0,0,0,1,328.6345215
ARM,1996,0.00238141,1,46,3,0,1,1,,1,1,0,0,1,14400,1,0,0,0,0,1,0,34.29229736
ARM,1996,0.00238141,1,50,3,1,1,1,,0,2,0,0,1,775200,0,1,0,0,0,1,0,1846.068604
ARM,1996,0.00238141,1,43,5,0,1,1,,1,2,0,0,1,384000,0,1,0,0,0,1,0,914.4612427
ARM,1996,0.00238141,1,66,1,0,0,1,,1,3,0,0,1,128400,0,0,1,0,0,0,1,305.7729797
ARM,1996,0.00238141,1,58,1,1,0,1,,0,1,0,1,1,1044360,1,0,0,0,0,1,0,2487.048828
ARM,1996,0.00238141,1,40,4,1,1,1,,1,1,0,0,1,188703,1,0,0,0,0,1,0,449.3791199
ARM,1996,0.00238141,1,31,10,0,1,1,,1,3,0,0,0,501468,0,0,1,0,1,0,0,1194.200684
ARM,1996,0.00238141,1,36,4,1,1,1,,0,1,0,0,0,201600,1,0,0,0,1,0,0,480.0921631
ARM,1996,0.00238141,1,30,4,1,1,1,,1,1,0,0,1,448800,1,0,0,0,1,0,0,1068.776611
ARM,1996,0.00238141,1,26,2,1,1,1,,0,1,0,0,1,180000,1,0,0,0,1,0,0,428.653717
ARM,1996,0.00238141,1,39,4,0,1,1,,0,1,0,0,1,1199670,1,0,0,0,1,0,0,2856.905518
ARM,1996,0.00238141,1,34,5,0,1,1,,0,1,0,0,1,168000,1,0,0,0,1,0,0,400.0768127
ARM,1996,0.00238141,1,42,6,1,1,1,,0,3,0,0,1,822870,0,0,1,0,0,1,0,1959.590454
ARM,1996,0.00238141,1,58,6,1,1,1,,1,2,0,0,1,411140,0,1,0,0,0,1,0,979.0927124
ARM,1996,0.00238141,1,47,4,0,0,1,,1,1,0,0,1,596580,1,0,0,0,0,1,0,1420.701294
ARM,1996,0.00238141,1,37,7,1,1,1,,1,1,0,0,1,307200,1,0,0,0,1,0,0,731.5690308
ARM,1996,0.00238141,1,69,3,0,1,1,,1,3,0,0,1,180000,0,0,1,0,0,0,1,428.653717
ARM,1996,0.00238141,1,66,5,0,0,1,,0,3,1,0,1,114000,0,0,1,0,0,0,1,271.4806824
ARM,1996,0.00238141,1,36,6,0,1,1,,1,1,0,0,0,362944.5,1,0,0,0,1,0,0,864.319458
ARM,1996,0.00238141,1,35,3,1,1,1,,0,1,0,0,1,184800,1,0,0,0,1,0,0,440.0844727
ARM,1996,0.00238141,1,35,3,0,1,1,,1,1,0,0,1,253200,1,0,0,0,1,0,0,602.9729004
ARM,1996,0.00238141,1,75,2,1,0,1,,0,3,0,0,1,153600,0,0,1,0,0,0,1,365.7845154
ARM,1996,0.00238141,1,58,6,0,1,1,,1,3,0,0,1,112800,0,0,1,0,0,1,0,268.6229858
ARM,1996,0.00238141,1,22,5,1,0,1,,1,1,1,0,0,990180,1,0,0,0,1,0,0,2358.02417
ARM,1996,0.00238141,1,62,6,1,1,1,,0,1,0,0,1,516000,1,0,0,0,0,0,1,1228.807251
ARM,1996,0.00238141,1,42,4,0,1,1,,0,1,0,0,1,406800,1,0,0,0,0,1,0,968.7573853
ARM,1996,0.00238141,1,79,2,0,0,1,,1,3,0,0,0,37800,0,0,1,0,0,0,1,90.01728058
ARM,1996,0.00238141,1,37,4,1,1,1,,1,1,0,0,0,363345,1,0,0,0,1,0,0,865.2732544
ARM,1996,0.00238141,1,5,4,0,,0,,0,3,0,0,1,842400,0,0,1,1,0,0,0,2006.099365
ARM,1996,0.00238141,1,11,3,0,,1,,1,3,0,0,1,135600,0,0,1,1,0,0,0,322.9191284
ARM,1996,0.00238141,1,75,2,0,1,1,,0,3,0,0,1,702000,0,0,1,0,0,0,1,1671.749512
ARM,1996,0.00238141,1,55,1,0,0,1,,1,3,1,0,1,271905,0,0,1,0,0,1,0,647.5171509
ARM,1996,0.00238141,1,28,4,1,0,1,,0,1,0,0,1,435000,1,0,0,0,1,0,0,1035.913086
ARM,1996,0.00238141,1,27,4,1,1,1,,1,1,0,0,0,770580,1,0,0,0,1,0,0,1835.066528
ARM,1996,0.00238141,1,37,3,1,1,1,,1,1,0,0,0,409572,1,0,0,0,1,0,0,975.3586426
ARM,1996,0.00238141,1,61,6,0,1,1,,0,1,1,0,1,1003530,1,0,0,0,0,0,1,2389.815918
ARM,1996,0.00238141,1,31,5,1,1,1,,1,1,0,0,1,157503,1,0,0,0,1,0,0,375.0791321
ARM,1996,0.00238141,1,25,1,1,0,1,,0,1,0,0,1,91200,1,0,0,0,1,0,0,217.1845551
ARM,1996,0.00238141,1,61,3,1,1,1,,0,3,0,0,1,580980,0,0,1,0,0,0,1,1383.55127
ARM,1996,0.00238141,1,60,2,0,1,1,,1,3,0,0,1,96000,0,0,1,0,0,0,1,228.6153107
ARM,1996,0.00238141,1,35,10,1,1,1,,1,1,0,0,1,714000,1,0,0,0,1,0,0,1700.326416
ARM,1996,0.00238141,1,38,4,1,1,1,,1,1,0,0,1,267187.5,1,0,0,0,1,0,0,636.2828369
ARM,1996,0.00238141,1,24,7,0,1,1,,1,2,0,0,0,433600,0,1,0,0,1,0,0,1032.579224
ARM,1996,0.00238141,1,64,1,0,0,1,,1,3,0,0,1,150400,0,0,1,0,0,0,1,358.1640015
ARM,1996,0.00238141,1,40,5,1,0,1,,0,1,0,0,1,114000,1,0,0,0,0,1,0,271.4806824
ARM,1996,0.00238141,1,61,3,0,1,1,,0,3,0,0,1,89040,0,0,1,0,0,0,1,212.0407104
ARM,1996,0.00238141,1,41,5,1,1,1,,1,1,0,0,0,698205,1,0,0,0,0,1,0,1662.712036
ARM,1996,0.00238141,1,36,4,0,1,1,,1,1,0,0,0,266400,1,0,0,0,1,0,0,634.4074707
ARM,1996,0.00238141,1,36,5,0,0,1,,1,2,0,0,0,286800,0,1,0,0,1,0,0,682.9882202
ARM,1996,0.00238141,1,74,2,1,1,1,,1,3,0,0,1,271090,0,0,1,0,0,0,1,645.5762939
ARM,1996,0.00238141,1,63,5,1,1,1,,1,3,1,0,1,805125,0,0,1,0,0,0,1,1917.332397
ARM,1996,0.00238141,1,55,2,1,1,1,,1,2,0,0,1,30000,0,1,0,0,0,1,0,71.44228363
ARM,1996,0.00238141,1,31,4,1,1,1,,1,1,0,0,1,54000,1,0,0,0,1,0,0,128.5961151
ARM,1996,0.00238141,1,55,1,1,0,1,,0,1,0,0,1,787200,1,0,0,0,0,1,0,1874.64563
ARM,1996,0.00238141,1,39,4,1,1,1,,1,1,0,0,0,744000,1,0,0,0,1,0,0,1771.768677
ARM,1996,0.00238141,1,54,2,1,1,1,,0,3,0,0,1,0,0,0,1,0,0,1,0,0
ARM,1996,0.00238141,1,48,4,1,1,1,,1,3,0,0,1,114000,0,0,1,0,0,1,0,271.4806824
ARM,1996,0.00238141,1,67,1,0,0,1,,1,3,0,0,1,33300,0,0,1,0,0,0,1,79.30093384
ARM,1996,0.00238141,1,35,1,0,0,1,,0,2,0,0,1,184000,0,1,0,0,1,0,0,438.1793518
ARM,1996,0.00238141,1,62,1,0,0,1,,0,3,0,0,1,654000,0,0,1,0,0,0,1,1557.441772
ARM,1996,0.00238141,1,24,3,0,1,1,,1,1,0,0,1,88800,1,0,0,0,1,0,0,211.469162
ARM,1996,0.00238141,1,55,3,0,1,1,,0,1,0,0,1,353400,1,0,0,0,0,1,0,841.5901489
ARM,1996,0.00238141,1,41,6,1,1,1,,0,1,0,0,1,2458200,1,0,0,0,0,1,0,5853.980957
ARM,1996,0.00238141,1,73,3,1,1,1,,0,3,0,0,1,703800,0,0,1,0,0,0,1,1676.036011
ARM,1996,0.00238141,1,4,3,0,,0,,1,3,0,0,1,797670,0,0,1,1,0,0,0,1899.578979
ARM,1996,0.00238141,1,42,5,0,1,1,,1,1,0,1,1,291345,1,0,0,0,0,1,0,693.8117676
ARM,1996,0.00238141,1,67,1,1,0,1,,0,3,0,0,1,122400,0,0,1,0,0,0,1,291.4845276
ARM,1996,0.00238141,1,40,6,1,1,1,,1,3,0,0,0,0,0,0,1,0,0,1,0,0
ARM,1996,0.00238141,1,28,1,0,0,1,,0,2,0,0,0,0,0,1,0,0,1,0,0,0
ARM,1996,0.00238141,1,31,5,1,1,1,,0,1,0,0,1,237600,1,0,0,0,1,0,0,565.822876
ARM,1996,0.00238141,1,48,4,1,1,1,,1,1,0,0,1,285757.5,1,0,0,0,0,1,0,680.5056152
ARM,1996,0.00238141,1,40,5,1,1,1,,0,1,0,0,1,1483560,1,0,0,0,0,1,0,3532.963867
